Processed 11240000 rows; Write: 10463.39 rows/s
Processed 11250000 rows; Write: 9787.10 rows/s
Processed 11260000 rows; Write: 10181.04 rows/s
Processed 11270000 rows; Write: 10072.87 rows/s
Processed 11280000 rows; Write: 10221.05 rows/s
Processed 11290000 rows; Write: 10476.23 rows/s
Processed 11300000 rows; Write: 10104.93 rows/s
Processed 11310000 rows; Write: 10798.10 rows/s
Processed 11320000 rows; Write: 10280.87 rows/s
Processed 11330000 rows; Write: 10240.48 rows/s
Processed 11340000 rows; Write: 10205.34 rows/s
Processed 11350000 rows; Write: 10179.08 rows/s
Processed 11360000 rows; Write: 10394.47 rows/s
Processed 11370000 rows; Write: 10461.23 rows/s
Processed 11380000 rows; Write: 10909.21 rows/s
Processed 11390000 rows; Write: 10280.67 rows/s
Processed 11400000 rows; Write: 9993.88 rows/s
Processed 11410000 rows; Write: 9908.59 rows/s
Processed 11420000 rows; Write: 9844.57 rows/s
Processed 11430000 rows; Write: 10430.22 rows/s
Processed 11440000 rows; Write: 10326.56 rows/s
Processed 11450000 rows; Write: 10582.02 rows/s
Processed 11460000 rows; Write: 10030.55 rows/s
Processed 11470000 rows; Write: 10410.24 rows/s
Processed 11480000 rows; Write: 10119.96 rows/s
Processed 11490000 rows; Write: 10628.16 rows/s
Processed 11500000 rows; Write: 10146.95 rows/s
Processed 11510000 rows; Write: 10048.79 rows/s
Processed 11520000 rows; Write: 10065.87 rows/s
Processed 11530000 rows; Write: 9751.17 rows/s
Processed 11540000 rows; Write: 9701.89 rows/s
Processed 11550000 rows; Write: 9948.44 rows/s
Processed 11560000 rows; Write: 9213.65 rows/s
Processed 11570000 rows; Write: 9746.71 rows/s
Processed 11580000 rows; Write: 9989.46 rows/s
Processed 11590000 rows; Write: 9748.16 rows/s
Processed 11600000 rows; Write: 9972.17 rows/s
Processed 11610000 rows; Write: 9884.17 rows/s
Processed 11620000 rows; Write: 10573.43 rows/s
Processed 11630000 rows; Write: 10379.59 rows/s
Processed 11640000 rows; Write: 9643.43 rows/s
Processed 11650000 rows; Write: 9935.60 rows/s
Processed 11660000 rows; Write: 10097.94 rows/s
Processed 11670000 rows; Write: 10288.18 rows/s
Processed 11680000 rows; Write: 9809.92 rows/s
Processed 11690000 rows; Write: 7906.50 rows/s
Processed 11700000 rows; Write: 8944.29 rows/s
Processed 11710000 rows; Write: 9714.04 rows/s
Processed 11720000 rows; Write: 10551.49 rows/s
Processed 11730000 rows; Write: 10931.47 rows/s
Processed 11740000 rows; Write: 10782.37 rows/s
Processed 11750000 rows; Write: 11260.80 rows/s
Processed 11760000 rows; Write: 11916.48 rows/s
Processed 11770000 rows; Write: 11231.29 rows/s
Processed 11780000 rows; Write: 9375.95 rows/s
Processed 11790000 rows; Write: 8437.24 rows/s
Processed 11800000 rows; Write: 9675.41 rows/s
Processed 11810000 rows; Write: 9442.38 rows/s
Processed 11820000 rows; Write: 9661.84 rows/s
Processed 11830000 rows; Write: 9204.57 rows/s
Processed 11840000 rows; Write: 9809.14 rows/s
Processed 11850000 rows; Write: 10423.01 rows/s
Processed 11860000 rows; Write: 10041.40 rows/s
Processed 11870000 rows; Write: 9625.42 rows/s
Processed 11880000 rows; Write: 9805.26 rows/s
Processed 11890000 rows; Write: 10306.46 rows/s
Processed 11900000 rows; Write: 9502.32 rows/s
Processed 11910000 rows; Write: 9391.14 rows/s
Processed 11920000 rows; Write: 9974.97 rows/s
Processed 11930000 rows; Write: 9358.04 rows/s
Processed 11940000 rows; Write: 9570.98 rows/s
Processed 11950000 rows; Write: 9442.75 rows/s
Processed 11960000 rows; Write: 9754.09 rows/s
Processed 11970000 rows; Write: 9776.48 rows/s
Processed 11980000 rows; Write: 9741.32 rows/s
Processed 11990000 rows; Write: 10064.05 rows/s
Processed 12000000 rows; Write: 10455.03 rows/s
Processed 12010000 rows; Write: 10480.36 rows/s
Processed 12020000 rows; Write: 10416.73 rows/s
Processed 12030000 rows; Write: 9978.54 rows/s
Processed 12040000 rows; Write: 9573.97 rows/s
Processed 12050000 rows; Write: 10291.71 rows/s
Processed 12060000 rows; Write: 10417.21 rows/s
Processed 12070000 rows; Write: 10206.31 rows/s
Processed 12080000 rows; Write: 9133.33 rows/s
Processed 12090000 rows; Write: 8999.11 rows/s
Processed 12100000 rows; Write: 9454.11 rows/s
Processed 12110000 rows; Write: 9573.73 rows/s
Processed 12120000 rows; Write: 9719.51 rows/s
Processed 12130000 rows; Write: 9128.36 rows/s
Processed 12140000 rows; Write: 9952.78 rows/s
Processed 12150000 rows; Write: 9773.99 rows/s
Processed 12160000 rows; Write: 9957.81 rows/s
Processed 12170000 rows; Write: 9726.44 rows/s
Processed 12180000 rows; Write: 9455.49 rows/s
Processed 12190000 rows; Write: 9767.03 rows/s
Processed 12200000 rows; Write: 9732.96 rows/s
Processed 12210000 rows; Write: 9622.92 rows/s
Processed 12220000 rows; Write: 10079.24 rows/s
Processed 12230000 rows; Write: 10718.38 rows/s
Processed 12240000 rows; Write: 10273.39 rows/s
Processed 12250000 rows; Write: 9769.93 rows/s
Processed 12260000 rows; Write: 10139.05 rows/s
Processed 12270000 rows; Write: 10025.57 rows/s
Processed 12280000 rows; Write: 9977.84 rows/s
Processed 12290000 rows; Write: 9665.91 rows/s
Processed 12300000 rows; Write: 7983.82 rows/s
Processed 12310000 rows; Write: 8603.21 rows/s
Processed 12320000 rows; Write: 8537.65 rows/s
Processed 12330000 rows; Write: 8665.28 rows/s
Processed 12340000 rows; Write: 8494.25 rows/s
Processed 12350000 rows; Write: 8727.32 rows/s
Processed 12360000 rows; Write: 8876.22 rows/s
Processed 12370000 rows; Write: 8889.93 rows/s
Processed 12380000 rows; Write: 9299.61 rows/s
Processed 12390000 rows; Write: 9078.43 rows/s
Processed 12400000 rows; Write: 9128.62 rows/s
Processed 12410000 rows; Write: 9789.07 rows/s
Processed 12420000 rows; Write: 10162.18 rows/s
Processed 12430000 rows; Write: 10122.22 rows/s
Processed 12440000 rows; Write: 10131.87 rows/s
Processed 12450000 rows; Write: 10652.06 rows/s
Processed 12460000 rows; Write: 10008.56 rows/s
Processed 12470000 rows; Write: 9833.39 rows/s
Processed 12480000 rows; Write: 9175.15 rows/s
Processed 12490000 rows; Write: 9100.17 rows/s
Processed 12500000 rows; Write: 9937.89 rows/s
Processed 12510000 rows; Write: 11269.84 rows/s
Processed 12520000 rows; Write: 10444.89 rows/s
Processed 12530000 rows; Write: 9976.01 rows/s
Processed 12540000 rows; Write: 9671.27 rows/s
Processed 12550000 rows; Write: 9805.25 rows/s
Processed 12560000 rows; Write: 9944.11 rows/s
Processed 12570000 rows; Write: 9892.27 rows/s
Processed 12580000 rows; Write: 10273.85 rows/s
Processed 12590000 rows; Write: 10087.28 rows/s
Processed 12600000 rows; Write: 10299.05 rows/s
Processed 12610000 rows; Write: 9771.31 rows/s
Processed 12620000 rows; Write: 9888.51 rows/s
Processed 12630000 rows; Write: 9577.42 rows/s
Processed 12640000 rows; Write: 9854.56 rows/s
Processed 12650000 rows; Write: 10102.04 rows/s
Processed 12660000 rows; Write: 10297.87 rows/s
Processed 12670000 rows; Write: 10381.64 rows/s
Processed 12680000 rows; Write: 10415.94 rows/s
Processed 12690000 rows; Write: 9458.49 rows/s
Processed 12700000 rows; Write: 9307.84 rows/s
Processed 12710000 rows; Write: 10080.45 rows/s
Processed 12720000 rows; Write: 9869.52 rows/s
Processed 12730000 rows; Write: 10074.93 rows/s
Processed 12740000 rows; Write: 10531.54 rows/s
Processed 12750000 rows; Write: 10827.19 rows/s
Processed 12760000 rows; Write: 10625.16 rows/s
Processed 12770000 rows; Write: 9830.53 rows/s
Processed 12780000 rows; Write: 10386.70 rows/s
Processed 12790000 rows; Write: 10431.22 rows/s
Processed 12800000 rows; Write: 10375.79 rows/s
Processed 12810000 rows; Write: 10256.08 rows/s
Processed 12820000 rows; Write: 10257.10 rows/s
Processed 12830000 rows; Write: 10130.74 rows/s
Processed 12840000 rows; Write: 11104.47 rows/s
Processed 12850000 rows; Write: 10485.59 rows/s
Processed 12860000 rows; Write: 10030.79 rows/s
Processed 12870000 rows; Write: 9859.61 rows/s
Processed 12880000 rows; Write: 9952.96 rows/s
Processed 12890000 rows; Write: 10061.54 rows/s
Processed 12900000 rows; Write: 8820.49 rows/s
Processed 12910000 rows; Write: 8533.31 rows/s
Processed 12920000 rows; Write: 9500.44 rows/s
Processed 12930000 rows; Write: 10060.46 rows/s
Processed 12940000 rows; Write: 10006.86 rows/s
Processed 12950000 rows; Write: 9260.76 rows/s
Processed 12960000 rows; Write: 9611.29 rows/s
Processed 12970000 rows; Write: 9503.46 rows/s
Processed 12980000 rows; Write: 9863.03 rows/s
Processed 12990000 rows; Write: 10224.89 rows/s
Processed 13000000 rows; Write: 10258.72 rows/s
Processed 13010000 rows; Write: 10516.71 rows/s
Processed 13020000 rows; Write: 10335.01 rows/s
Processed 13030000 rows; Write: 10394.19 rows/s
